Year,Locationabbr,Locationdesc,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,GeoLocation
2015,ID,Idaho,Overweight (bmi 25.0-29.9),25-34,Age Group,168,35.7,"(43.682630005, -114.363730042)"
2015,MN,Minnesota,Overweight (bmi 25.0-29.9),25-34,Age Group,528,35.0,"(46.355648736, -94.794200503)"
2017,NE,Nebraska,Overweight (bmi 25.0-29.9),45-54,Age Group,725,37.7,"(41.6410409880005, -99.36572062299967)"
2018,RI,Rhode Island,Obese (BMI 30.0 - 99.8),45-54,Age Group,271,33.0,"(41.70828019300046, -71.52247031399963)"
2019,MT,Montana,Obese (BMI 30.0 - 99.8),25-34,Age Group,156,23.9,"(47.06652897200047, -109.42442064499971)"
2017,NC,North Carolina,Overweight (bmi 25.0-29.9),25-34,Age Group,194,35.8,"(35.466220975000454, -79.15925046299964)"
2017,MI,Michigan,Overweight (bmi 25.0-29.9),55-64,Age Group,791,36.9,"(44.6613195430005, -84.71439026999968)"
2017,AK,Alaska,Overweight (bmi 25.0-29.9),45-54,Age Group,168,32.7,"(64.84507995700051, -147.72205903599973)"
2015,HI,Hawaii,Overweight (bmi 25.0-29.9),55-64,Age Group,575,39.6,"(21.304850435, -157.857749403)"
2016,WI,Wisconsin,Obese (bmi 30.0 - 99.8),65+,Age Group,558,34.6,"(44.39319117400049, -89.81637074199966)"
2016,MS,Mississippi,Obese (bmi 30.0 - 99.8),45-54,Age Group,365,45.5,"(32.745510099000455, -89.53803082499968)"
2015,IA,Iowa,Obese (bmi 30.0 - 99.8),18-24,Age Group,49,17.8,"(42.469400913, -93.816490556)"
2019,DC,District of Columbia,Overweight (BMI 25.0-29.9),55-64,Age Group,119,26.8,"(38.89037138500049, -77.03196112699965)"
2015,IA,Iowa,Overweight (bmi 25.0-29.9),65+,Age Group,810,38.4,"(42.469400913, -93.816490556)"
2018,NM,New Mexico,Overweight (BMI 25.0-29.9),18-24,Age Group,86,23.1,"(34.52088095200048, -106.24058098499967)"
2017,CO,Colorado,Overweight (bmi 25.0-29.9),25-34,Age Group,343,33.3,"(38.843840757000464, -106.13361092099967)"
2018,ME,Maine,Overweight (BMI 25.0-29.9),18-24,Age Group,77,23.1,"(45.254228894000505, -68.98503133599962)"
2017,GA,Georgia,Overweight (bmi 25.0-29.9),55-64,Age Group,370,33.9,"(32.83968109300048, -83.62758034599966)"
2016,AK,Alaska,Overweight (bmi 25.0-29.9),55-64,Age Group,274,42.2,"(64.84507995700051, -147.72205903599973)"
2018,GU,Guam,Obese (BMI 30.0 - 99.8),25-34,Age Group,74,36.0,"(13.444304, 144.793731)"
2017,AZ,Arizona,Overweight (bmi 25.0-29.9),35-44,Age Group,569,36.6,"(34.865970280000454, -111.76381127699972)"
2015,NY,New York,Obese (bmi 30.0 - 99.8),55-64,Age Group,750,29.7,"(42.827001032, -75.543970427)"
2015,CA,California,Obese (bmi 30.0 - 99.8),18-24,Age Group,160,13.6,"(37.638640123, -120.999999538)"
2017,TX,Texas,Overweight (bmi 25.0-29.9),65+,Age Group,1667,38.5,"(31.827240407000488, -99.42677020599967)"
2019,WV,West Virginia,Obese (BMI 30.0 - 99.8),25-34,Age Group,142,38.5,"(38.66551020200046, -80.71264013499967)"
2018,CT,Connecticut,Overweight (BMI 25.0-29.9),25-34,Age Group,266,36.4,"(41.56266102000046, -72.64984095199964)"
2015,OK,Oklahoma,Overweight (bmi 25.0-29.9),45-54,Age Group,311,33.9,"(35.472031356, -97.521070214)"
2016,GA,Georgia,Overweight (bmi 25.0-29.9),35-44,Age Group,185,34.7,"(32.83968109300048, -83.62758034599966)"
2018,MO,Missouri,Obese (BMI 30.0 - 99.8),65+,Age Group,746,31.3,"(38.635790776000476, -92.56630005299968)"
2016,UT,Utah,Obese (bmi 30.0 - 99.8),45-54,Age Group,497,31.7,"(39.360700171000474, -111.58713063499971)"
2016,IN,Indiana,Overweight (bmi 25.0-29.9),45-54,Age Group,516,33.5,"(39.766910452000445, -86.14996019399968)"
2016,MI,Michigan,Obese (bmi 30.0 - 99.8),18-24,Age Group,167,21.7,"(44.6613195430005, -84.71439026999968)"
2017,SC,South Carolina,Obese (bmi 30.0 - 99.8),55-64,Age Group,875,37.4,"(33.998821303000454, -81.04537120699968)"
2017,HI,Hawaii,Obese (bmi 30.0 - 99.8),18-24,Age Group,87,15.8,"(21.304850435000446, -157.85774940299973)"
2017,WV,West Virginia,Overweight (bmi 25.0-29.9),55-64,Age Group,424,34.6,"(38.66551020200046, -80.71264013499967)"
2015,VT,Vermont,Obese (bmi 30.0 - 99.8),35-44,Age Group,186,26.1,"(43.625381239, -72.517640791)"
2019,AK,Alaska,Overweight (BMI 25.0-29.9),18-24,Age Group,43,28.7,"(64.84507995700051, -147.72205903599973)"
2017,CO,Colorado,Overweight (bmi 25.0-29.9),55-64,Age Group,783,40.6,"(38.843840757000464, -106.13361092099967)"
2017,SC,South Carolina,Overweight (bmi 25.0-29.9),65+,Age Group,1688,38.3,"(33.998821303000454, -81.04537120699968)"
2017,SC,South Carolina,Obese (bmi 30.0 - 99.8),18-24,Age Group,88,22.3,"(33.998821303000454, -81.04537120699968)"
2018,MT,Montana,Obese (BMI 30.0 - 99.8),18-24,Age Group,45,11.6,"(47.06652897200047, -109.42442064499971)"
2018,NH,New Hampshire,Overweight (BMI 25.0-29.9),18-24,Age Group,34,23.1,"(43.65595011300047, -71.50036091999965)"
2016,MA,Massachusetts,Obese (bmi 30.0 - 99.8),65+,Age Group,601,25.1,"(42.27687047000046, -72.08269067499964)"
2019,MS,Mississippi,Overweight (BMI 25.0-29.9),45-54,Age Group,209,30.2,"(32.745510099000455, -89.53803082499968)"
2019,ND,North Dakota,Overweight (BMI 25.0-29.9),45-54,Age Group,216,34.2,"(47.47531977900047, -100.11842104899966)"
2015,NC,North Carolina,Overweight (bmi 25.0-29.9),25-34,Age Group,245,34.3,"(35.466220975, -79.159250463)"
2015,CA,California,Overweight (bmi 25.0-29.9),45-54,Age Group,792,41.0,"(37.638640123, -120.999999538)"
2019,WV,West Virginia,Obese (BMI 30.0 - 99.8),55-64,Age Group,479,43.7,"(38.66551020200046, -80.71264013499967)"
2019,DC,District of Columbia,Overweight (BMI 25.0-29.9),18-24,Age Group,23,18.0,"(38.89037138500049, -77.03196112699965)"
2017,OK,Oklahoma,Overweight (bmi 25.0-29.9),25-34,Age Group,204,31.9,"(35.47203135600046, -97.52107021399968)"
2019,NM,New Mexico,Overweight (BMI 25.0-29.9),45-54,Age Group,254,35.0,"(34.52088095200048, -106.24058098499967)"
2019,LA,Louisiana,Obese (BMI 30.0 - 99.8),25-34,Age Group,180,34.9,"(31.31266064400046, -92.44568007099969)"
2019,VT,Vermont,Obese (BMI 30.0 - 99.8),55-64,Age Group,406,30.3,"(43.62538123900049, -72.51764079099962)"
2018,WY,Wyoming,Overweight (BMI 25.0-29.9),45-54,Age Group,170,34.9,"(43.23554134300048, -108.10983035299967)"
2016,NC,North Carolina,Overweight (bmi 25.0-29.9),45-54,Age Group,347,34.6,"(35.466220975000454, -79.15925046299964)"
2017,FL,Florida,Obese (bmi 30.0 - 99.8),25-34,Age Group,644,27.6,"(28.932040377000476, -81.92896053899966)"
2015,NH,New Hampshire,Overweight (bmi 25.0-29.9),65+,Age Group,1044,41.6,"(43.655950113, -71.50036092)"
2019,HI,Hawaii,Obese (BMI 30.0 - 99.8),25-34,Age Group,235,29.5,"(21.304850435000446, -157.85774940299973)"
2015,NC,North Carolina,Obese (bmi 30.0 - 99.8),55-64,Age Group,456,36.4,"(35.466220975, -79.159250463)"
2019,AK,Alaska,Obese (BMI 30.0 - 99.8),45-54,Age Group,151,42.3,"(64.84507995700051, -147.72205903599973)"
2016,UT,Utah,Overweight (bmi 25.0-29.9),55-64,Age Group,716,37.8,"(39.360700171000474, -111.58713063499971)"
2016,LA,Louisiana,Obese (bmi 30.0 - 99.8),25-34,Age Group,129,28.8,"(31.31266064400046, -92.44568007099969)"
2018,IL,Illinois,Obese (BMI 30.0 - 99.8),35-44,Age Group,242,37.6,"(40.48501028300046, -88.99771017799969)"
2018,KY,Kentucky,Overweight (BMI 25.0-29.9),25-34,Age Group,243,28.8,"(37.645970271000465, -84.77497104799966)"
2017,MA,Massachusetts,Overweight (bmi 25.0-29.9),55-64,Age Group,488,37.4,"(42.27687047000046, -72.08269067499964)"
2015,MO,Missouri,Obese (bmi 30.0 - 99.8),35-44,Age Group,255,39.8,"(38.635790776, -92.566300053)"
2015,NE,Nebraska,Overweight (bmi 25.0-29.9),65+,Age Group,2230,38.1,"(41.641040988001, -99.365720623)"
2017,OK,Oklahoma,Obese (bmi 30.0 - 99.8),45-54,Age Group,344,44.0,"(35.47203135600046, -97.52107021399968)"
2019,KS,Kansas,Overweight (BMI 25.0-29.9),25-34,Age Group,368,33.7,"(38.34774030000045, -98.20078122699965)"
2019,NY,New York,Overweight (BMI 25.0-29.9),65+,Age Group,1774,39.5,"(42.82700103200045, -75.54397042699964)"
2016,GA,Georgia,Overweight (bmi 25.0-29.9),18-24,Age Group,68,21.7,"(32.83968109300048, -83.62758034599966)"
2019,MN,Minnesota,Overweight (BMI 25.0-29.9),65+,Age Group,1682,38.3,"(46.35564873600049, -94.79420050299967)"
2015,FL,Florida,Obese (bmi 30.0 - 99.8),35-44,Age Group,224,28.0,"(28.932040377, -81.928960539)"
2017,CO,Colorado,Obese (bmi 30.0 - 99.8),35-44,Age Group,275,25.1,"(38.843840757000464, -106.13361092099967)"
2015,ME,Maine,Obese (bmi 30.0 - 99.8),55-64,Age Group,686,33.5,"(45.254228894001, -68.985031336)"
2016,TN,Tennessee,Overweight (bmi 25.0-29.9),35-44,Age Group,188,30.9,"(35.68094058000048, -85.77449091399967)"
2019,AR,Arkansas,Obese (BMI 30.0 - 99.8),65+,Age Group,737,32.4,"(34.74865012400045, -92.27449074299966)"
2016,OR,Oregon,Overweight (bmi 25.0-29.9),25-34,Age Group,198,33.4,"(44.56744942400047, -120.15503132599969)"
2016,NM,New Mexico,Obese (bmi 30.0 - 99.8),65+,Age Group,467,24.0,"(34.52088095200048, -106.24058098499967)"
2015,MA,Massachusetts,Overweight (bmi 25.0-29.9),55-64,Age Group,685,41.3,"(42.27687047, -72.082690675)"
2018,KS,Kansas,Obese (BMI 30.0 - 99.8),18-24,Age Group,132,21.8,"(38.34774030000045, -98.20078122699965)"
2016,PR,Puerto Rico,Obese (bmi 30.0 - 99.8),55-64,Age Group,368,36.7,"(18.220833, -66.590149)"
2017,PA,Pennsylvania,Overweight (bmi 25.0-29.9),35-44,Age Group,268,39.7,"(40.79373015200048, -77.86070029399963)"
2015,NJ,New Jersey,Overweight (bmi 25.0-29.9),45-54,Age Group,736,37.8,"(40.130570048, -74.273691288)"
2017,WV,West Virginia,Overweight (bmi 25.0-29.9),25-34,Age Group,137,29.8,"(38.66551020200046, -80.71264013499967)"
2019,MS,Mississippi,Overweight (BMI 25.0-29.9),65+,Age Group,617,34.8,"(32.745510099000455, -89.53803082499968)"
2018,MA,Massachusetts,Overweight (BMI 25.0-29.9),18-24,Age Group,116,24.8,"(42.27687047000046, -72.08269067499964)"
2017,NC,North Carolina,Obese (bmi 30.0 - 99.8),18-24,Age Group,59,15.6,"(35.466220975000454, -79.15925046299964)"
2019,MI,Michigan,Obese (BMI 30.0 - 99.8),65+,Age Group,1220,34.4,"(44.6613195430005, -84.71439026999968)"
2016,GU,Guam,Overweight (bmi 25.0-29.9),65+,Age Group,92,34.5,"(13.444304, 144.793731)"
2015,WI,Wisconsin,Overweight (bmi 25.0-29.9),25-34,Age Group,165,30.5,"(44.393191174, -89.816370742)"
2016,TX,Texas,Overweight (bmi 25.0-29.9),18-24,Age Group,129,25.2,"(31.827240407000488, -99.42677020599967)"
2018,MT,Montana,Overweight (BMI 25.0-29.9),25-34,Age Group,146,34.1,"(47.06652897200047, -109.42442064499971)"
2019,MI,Michigan,Overweight (BMI 25.0-29.9),18-24,Age Group,190,28.4,"(44.6613195430005, -84.71439026999968)"
2018,PA,Pennsylvania,Obese (BMI 30.0 - 99.8),18-24,Age Group,76,16.0,"(40.79373015200048, -77.86070029399963)"
2018,AR,Arkansas,Obese (BMI 30.0 - 99.8),35-44,Age Group,169,41.2,"(34.74865012400045, -92.27449074299966)"
2019,MA,Massachusetts,Obese (BMI 30.0 - 99.8),35-44,Age Group,245,31.7,"(42.27687047000046, -72.08269067499964)"
2019,OK,Oklahoma,Obese (BMI 30.0 - 99.8),25-34,Age Group,224,35.1,"(35.47203135600046, -97.52107021399968)"
2015,WI,Wisconsin,Overweight (bmi 25.0-29.9),35-44,Age Group,232,36.6,"(44.393191174, -89.816370742)"
2018,GA,Georgia,Overweight (BMI 25.0-29.9),35-44,Age Group,412,37.2,"(32.83968109300048, -83.62758034599966)"
2016,TN,Tennessee,Obese (bmi 30.0 - 99.8),45-54,Age Group,367,39.3,"(35.68094058000048, -85.77449091399967)"
2019,SD,South Dakota,Obese (BMI 30.0 - 99.8),55-64,Age Group,467,43.9,"(44.353130053000484, -100.3735306369997)"
2015,PR,Puerto Rico,Overweight (bmi 25.0-29.9),35-44,Age Group,232,34.1,"(18.220833, -66.590149)"
2017,ME,Maine,Obese (bmi 30.0 - 99.8),18-24,Age Group,53,12.8,"(45.254228894000505, -68.98503133599962)"
2019,NV,Nevada,Overweight (BMI 25.0-29.9),55-64,Age Group,168,39.5,"(39.493240390000494, -117.07184056399967)"
2018,LA,Louisiana,Overweight (BMI 25.0-29.9),35-44,Age Group,203,33.2,"(31.31266064400046, -92.44568007099969)"
2015,MN,Minnesota,Obese (bmi 30.0 - 99.8),18-24,Age Group,141,13.1,"(46.355648736, -94.794200503)"
2016,MI,Michigan,Obese (bmi 30.0 - 99.8),55-64,Age Group,860,34.9,"(44.6613195430005, -84.71439026999968)"
2016,IL,Illinois,Obese (bmi 30.0 - 99.8),65+,Age Group,446,30.8,"(40.48501028300046, -88.99771017799969)"
2019,WA,Washington,Obese (BMI 30.0 - 99.8),25-34,Age Group,318,25.2,"(47.52227862900048, -120.47001078999972)"
2017,NM,New Mexico,Overweight (bmi 25.0-29.9),45-54,Age Group,328,42.1,"(34.52088095200048, -106.24058098499967)"
2017,WI,Wisconsin,Overweight (bmi 25.0-29.9),55-64,Age Group,431,35.4,"(44.39319117400049, -89.81637074199966)"
2018,ME,Maine,Obese (BMI 30.0 - 99.8),25-34,Age Group,181,27.7,"(45.254228894000505, -68.98503133599962)"
2019,IN,Indiana,Overweight (BMI 25.0-29.9),18-24,Age Group,117,26.9,"(39.766910452000445, -86.14996019399968)"
2018,GU,Guam,Obese (BMI 30.0 - 99.8),18-24,Age Group,31,23.9,"(13.444304, 144.793731)"
2018,WV,West Virginia,Obese (BMI 30.0 - 99.8),65+,Age Group,573,34.0,"(38.66551020200046, -80.71264013499967)"
2019,RI,Rhode Island,Overweight (BMI 25.0-29.9),45-54,Age Group,286,40.8,"(41.70828019300046, -71.52247031399963)"
2019,OH,Ohio,Obese (BMI 30.0 - 99.8),45-54,Age Group,719,39.7,"(40.06021014100048, -82.40426005599966)"
2015,OK,Oklahoma,Overweight (bmi 25.0-29.9),18-24,Age Group,58,26.3,"(35.472031356, -97.521070214)"
2019,DE,Delaware,Obese (BMI 30.0 - 99.8),45-54,Age Group,224,40.5,"(39.008830667000495, -75.57774116799965)"
2015,NM,New Mexico,Obese (bmi 30.0 - 99.8),55-64,Age Group,457,31.4,"(34.520880952, -106.240580985)"
2019,MS,Mississippi,Overweight (BMI 25.0-29.9),18-24,Age Group,72,28.1,"(32.745510099000455, -89.53803082499968)"
2019,RI,Rhode Island,Obese (BMI 30.0 - 99.8),18-24,Age Group,41,20.7,"(41.70828019300046, -71.52247031399963)"
2017,CO,Colorado,Obese (bmi 30.0 - 99.8),65+,Age Group,657,22.4,"(38.843840757000464, -106.13361092099967)"
2019,AL,Alabama,Overweight (BMI 25.0-29.9),55-64,Age Group,497,36.4,"(32.84057112200048, -86.63186076199969)"
2015,GU,Guam,Obese (bmi 30.0 - 99.8),25-34,Age Group,83,36.5,"(13.444304, 144.793731)"
2017,MS,Mississippi,Overweight (bmi 25.0-29.9),45-54,Age Group,235,32.0,"(32.745510099000455, -89.53803082499968)"
2016,MN,Minnesota,Obese (bmi 30.0 - 99.8),65+,Age Group,1306,28.6,"(46.35564873600049, -94.79420050299967)"
2018,PA,Pennsylvania,Obese (BMI 30.0 - 99.8),35-44,Age Group,269,36.3,"(40.79373015200048, -77.86070029399963)"
2015,NC,North Carolina,Overweight (bmi 25.0-29.9),55-64,Age Group,469,37.9,"(35.466220975, -79.159250463)"
2018,KS,Kansas,Overweight (BMI 25.0-29.9),55-64,Age Group,707,34.8,"(38.34774030000045, -98.20078122699965)"
2015,AR,Arkansas,Obese (bmi 30.0 - 99.8),55-64,Age Group,418,38.8,"(34.748650124, -92.274490743)"
2019,NY,New York,Obese (BMI 30.0 - 99.8),25-34,Age Group,340,23.0,"(42.82700103200045, -75.54397042699964)"
2018,TX,Texas,Overweight (BMI 25.0-29.9),45-54,Age Group,488,38.4,"(31.827240407000488, -99.42677020599967)"
2016,KY,Kentucky,Obese (bmi 30.0 - 99.8),18-24,Age Group,141,20.2,"(37.645970271000465, -84.77497104799966)"
2019,IN,Indiana,Obese (BMI 30.0 - 99.8),45-54,Age Group,459,39.4,"(39.766910452000445, -86.14996019399968)"
2016,CT,Connecticut,Overweight (bmi 25.0-29.9),25-34,Age Group,227,33.4,"(41.56266102000046, -72.64984095199964)"
2019,NC,North Carolina,Overweight (BMI 25.0-29.9),45-54,Age Group,233,35.6,"(35.466220975000454, -79.15925046299964)"
2019,MO,Missouri,Overweight (BMI 25.0-29.9),45-54,Age Group,278,31.7,"(38.635790776000476, -92.56630005299968)"
2017,NC,North Carolina,Obese (bmi 30.0 - 99.8),55-64,Age Group,320,36.2,"(35.466220975000454, -79.15925046299964)"
2017,TX,Texas,Obese (bmi 30.0 - 99.8),55-64,Age Group,877,38.9,"(31.827240407000488, -99.42677020599967)"
2015,ME,Maine,Overweight (bmi 25.0-29.9),45-54,Age Group,513,39.1,"(45.254228894001, -68.985031336)"
2019,PR,Puerto Rico,Obese (BMI 30.0 - 99.8),55-64,Age Group,426,38.8,"(18.220833, -66.590149)"
2016,TX,Texas,Overweight (bmi 25.0-29.9),65+,Age Group,1657,38.4,"(31.827240407000488, -99.42677020599967)"
2017,MS,Mississippi,Obese (bmi 30.0 - 99.8),45-54,Age Group,285,41.4,"(32.745510099000455, -89.53803082499968)"
2018,AK,Alaska,Overweight (BMI 25.0-29.9),45-54,Age Group,139,37.3,"(64.84507995700051, -147.72205903599973)"
2017,TN,Tennessee,Overweight (bmi 25.0-29.9),65+,Age Group,643,37.0,"(35.68094058000048, -85.77449091399967)"
2016,PA,Pennsylvania,Obese (bmi 30.0 - 99.8),55-64,Age Group,486,34.2,"(40.79373015200048, -77.86070029399963)"
2019,PA,Pennsylvania,Overweight (BMI 25.0-29.9),45-54,Age Group,342,36.3,"(40.79373015200048, -77.86070029399963)"
2015,OR,Oregon,Overweight (bmi 25.0-29.9),18-24,Age Group,59,24.4,"(44.567449424, -120.155031326)"
2017,IL,Illinois,Obese (bmi 30.0 - 99.8),35-44,Age Group,184,31.6,"(40.48501028300046, -88.99771017799969)"
2015,VA,Virginia,Overweight (bmi 25.0-29.9),45-54,Age Group,516,35.9,"(37.542680674, -78.457890463)"
2017,CO,Colorado,Overweight (bmi 25.0-29.9),45-54,Age Group,506,37.5,"(38.843840757000464, -106.13361092099967)"
2017,CO,Colorado,Overweight (bmi 25.0-29.9),65+,Age Group,1168,40.0,"(38.843840757000464, -106.13361092099967)"
2016,MI,Michigan,Obese (bmi 30.0 - 99.8),65+,Age Group,1175,32.2,"(44.6613195430005, -84.71439026999968)"
2016,AL,Alabama,Overweight (bmi 25.0-29.9),65+,Age Group,833,39.2,"(32.84057112200048, -86.63186076199969)"
2015,MT,Montana,Obese (bmi 30.0 - 99.8),55-64,Age Group,402,26.8,"(47.066528972, -109.424420645)"
2017,ID,Idaho,Obese (bmi 30.0 - 99.8),65+,Age Group,421,26.1,"(43.682630005000476, -114.3637300419997)"
2017,IN,Indiana,Obese (bmi 30.0 - 99.8),25-34,Age Group,344,31.4,"(39.766910452000445, -86.14996019399968)"
2018,IA,Iowa,Overweight (BMI 25.0-29.9),18-24,Age Group,168,27.2,"(42.46940091300047, -93.81649055599968)"
2015,MI,Michigan,Overweight (bmi 25.0-29.9),35-44,Age Group,297,32.8,"(44.661319543001, -84.71439027)"
2016,OK,Oklahoma,Obese (bmi 30.0 - 99.8),55-64,Age Group,506,36.2,"(35.47203135600046, -97.52107021399968)"
2015,LA,Louisiana,Overweight (bmi 25.0-29.9),35-44,Age Group,147,29.3,"(31.312660644, -92.445680071)"
2016,SD,South Dakota,Obese (bmi 30.0 - 99.8),45-54,Age Group,293,35.0,"(44.353130053000484, -100.3735306369997)"
2016,DC,District of Columbia,Obese (bmi 30.0 - 99.8),45-54,Age Group,199,27.0,"(38.89037138500049, -77.03196112699965)"
2016,WV,West Virginia,Obese (bmi 30.0 - 99.8),65+,Age Group,663,32.4,"(38.66551020200046, -80.71264013499967)"
2018,AZ,Arizona,Overweight (BMI 25.0-29.9),35-44,Age Group,267,36.1,"(34.865970280000454, -111.76381127699972)"
2019,MO,Missouri,Overweight (BMI 25.0-29.9),55-64,Age Group,436,34.5,"(38.635790776000476, -92.56630005299968)"
2015,UT,Utah,Obese (bmi 30.0 - 99.8),35-44,Age Group,477,26.4,"(39.360700171, -111.587130635)"
2015,WA,Washington,Overweight (bmi 25.0-29.9),55-64,Age Group,1216,38.0,"(47.522278629, -120.47001079)"
2018,NH,New Hampshire,Obese (BMI 30.0 - 99.8),45-54,Age Group,267,34.0,"(43.65595011300047, -71.50036091999965)"
2019,MD,Maryland,Overweight (BMI 25.0-29.9),25-34,Age Group,394,32.5,"(39.29058096400047, -76.60926011099963)"
2018,CA,California,Overweight (BMI 25.0-29.9),35-44,Age Group,669,39.2,"(37.63864012300047, -120.99999953799971)"
2016,CA,California,Overweight (bmi 25.0-29.9),55-64,Age Group,746,39.4,"(37.63864012300047, -120.99999953799971)"
2015,OH,Ohio,Overweight (bmi 25.0-29.9),25-34,Age Group,267,35.8,"(40.060210141, -82.404260056)"
2016,CA,California,Overweight (bmi 25.0-29.9),35-44,Age Group,555,37.9,"(37.63864012300047, -120.99999953799971)"
2015,AR,Arkansas,Obese (bmi 30.0 - 99.8),65+,Age Group,627,29.8,"(34.748650124, -92.274490743)"
2018,MN,Minnesota,Overweight (BMI 25.0-29.9),55-64,Age Group,1314,40.2,"(46.35564873600049, -94.79420050299967)"
2018,MD,Maryland,Overweight (BMI 25.0-29.9),18-24,Age Group,155,23.7,"(39.29058096400047, -76.60926011099963)"
2016,AZ,Arizona,Overweight (bmi 25.0-29.9),35-44,Age Group,326,35.7,"(34.865970280000454, -111.76381127699972)"
2018,TX,Texas,Obese (BMI 30.0 - 99.8),35-44,Age Group,533,41.0,"(31.827240407000488, -99.42677020599967)"
2016,MD,Maryland,Overweight (bmi 25.0-29.9),65+,Age Group,2439,40.0,"(39.29058096400047, -76.60926011099963)"
2019,VT,Vermont,Overweight (BMI 25.0-29.9),25-34,Age Group,131,34.4,"(43.62538123900049, -72.51764079099962)"
2018,OK,Oklahoma,Obese (BMI 30.0 - 99.8),45-54,Age Group,274,40.8,"(35.47203135600046, -97.52107021399968)"
2016,LA,Louisiana,Overweight (bmi 25.0-29.9),45-54,Age Group,227,34.4,"(31.31266064400046, -92.44568007099969)"
2018,TX,Texas,Overweight (BMI 25.0-29.9),25-34,Age Group,422,35.2,"(31.827240407000488, -99.42677020599967)"
2015,DE,Delaware,Overweight (bmi 25.0-29.9),65+,Age Group,571,42.7,"(39.008830667, -75.577741168)"
2017,MA,Massachusetts,Obese (bmi 30.0 - 99.8),25-34,Age Group,143,26.1,"(42.27687047000046, -72.08269067499964)"
2018,CA,California,Obese (BMI 30.0 - 99.8),35-44,Age Group,483,27.2,"(37.63864012300047, -120.99999953799971)"
2018,NE,Nebraska,Obese (BMI 30.0 - 99.8),45-54,Age Group,764,41.0,"(41.6410409880005, -99.36572062299967)"
2018,FL,Florida,Obese (BMI 30.0 - 99.8),18-24,Age Group,157,16.6,"(28.932040377000476, -81.92896053899966)"
2018,ME,Maine,Overweight (BMI 25.0-29.9),65+,Age Group,1883,40.6,"(45.254228894000505, -68.98503133599962)"
2017,LA,Louisiana,Obese (bmi 30.0 - 99.8),35-44,Age Group,226,38.3,"(31.31266064400046, -92.44568007099969)"
2015,FL,Florida,Overweight (bmi 25.0-29.9),45-54,Age Group,409,35.3,"(28.932040377, -81.928960539)"
2019,FL,Florida,Obese (BMI 30.0 - 99.8),55-64,Age Group,998,31.3,"(28.932040377000476, -81.92896053899966)"
2019,NC,North Carolina,Overweight (BMI 25.0-29.9),55-64,Age Group,279,39.0,"(35.466220975000454, -79.15925046299964)"
2016,UT,Utah,Obese (bmi 30.0 - 99.8),55-64,Age Group,583,34.5,"(39.360700171000474, -111.58713063499971)"
2018,PR,Puerto Rico,Obese (BMI 30.0 - 99.8),65+,Age Group,320,25.4,"(18.220833, -66.590149)"
2018,AK,Alaska,Obese (BMI 30.0 - 99.8),45-54,Age Group,129,34.2,"(64.84507995700051, -147.72205903599973)"
2019,UT,Utah,Obese (BMI 30.0 - 99.8),35-44,Age Group,626,33.0,"(39.360700171000474, -111.58713063499971)"
